id,e_id,sub,sub_type,sub_index,obj,obj_type,obj_index,timestamp,e_type,e_type_encoding,label
16,1728bd402bda277568fbf7c1673a3fa5,bd665419c1979e32274b9e6dbe9496a4,Proc,10,79e62802ee2073bcb713da1fc04e9d75,File,14,2024-03-05T13:09:28.680Z,rename_delete,"[1364, 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
17,95da58489d98488637ef4adcb6119692,bd665419c1979e32274b9e6dbe9496a4,Proc,10,a748e8fefa62d38d78d644cafbbd6633,File,12,2024-03-05T13:09:28.680Z,rename_create,"[1364, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
18,792361f8e73eb43cd1449ef6c7b187e7,bd665419c1979e32274b9e6dbe9496a4,Proc,10,14db20e83e68bee4e5b85e21a755df65,File,15,2024-03-05T13:09:28.728Z,openat_create,"[641, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
19,205497f2a60a7eedd4ce526a2a20c06b,bd665419c1979e32274b9e6dbe9496a4,Proc,10,14db20e83e68bee4e5b85e21a755df65,File,15,2024-03-05T13:09:28.728Z,write,"[1691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20,9fce3c59ae4b087a0f3a7882107310bf,bd665419c1979e32274b9e6dbe9496a4,Proc,10,14db20e83e68bee4e5b85e21a755df65,File,15,2024-03-05T13:09:28.728Z,rename_delete,"[1364, 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
21,17884d7f579298042631be4eff614bb9,bd665419c1979e32274b9e6dbe9496a4,Proc,10,a748e8fefa62d38d78d644cafbbd6633,File,12,2024-03-05T13:09:28.728Z,rename_create,"[1364, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
22,c372e0e7a9b64850b52851844c2d238e,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,c64d7d684b61e525dd99fcb8a58be161,Proc,17,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
23,8b74f46d065418294b614c1d9b8dd3a5,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,c64d7d684b61e525dd99fcb8a58be161,Proc,17,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
24,1e48097ca0e35585c581023ee4187501,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,d5409f30966524ac104f37bcc797d12a,Proc,18,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
25,c8b7f01aa3120a87493a5eed52952f3a,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,d5409f30966524ac104f37bcc797d12a,Proc,18,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
26,31f9721fa3fd41eb3444685b50130608,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,d5409f30966524ac104f37bcc797d12a,Proc,18,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
27,c59d0d870f7a9d82af90df4a445586c5,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,d5409f30966524ac104f37bcc797d12a,Proc,18,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
28,ce65d1e941f43efdf5da1e194f030086,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,c64d7d684b61e525dd99fcb8a58be161,Proc,17,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
29,ec54199de28dfe2015d0ccd59f6ebbcb,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,c64d7d684b61e525dd99fcb8a58be161,Proc,17,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
30,6bbb97cece4a75071866132ee78ce7a6,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,e78c122582ef7709af6932bc3fd073f5,Proc,19,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
31,da6dacba70aee09f2b2065549c15555d,6f6d477fc9c0327bcedd0cf926c14852,Proc,16,e78c122582ef7709af6932bc3fd073f5,Proc,19,2024-03-05T13:09:28.728Z,kill,"[588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
